ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,82631.4
0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,83177.4
0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,90608.2
1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,93902.0
0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,85480.8
1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,79839.0
0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,79308.6
1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,90387.8
1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,82264.6
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,88228.2
1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,66627.4
1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,79849.8
0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,79070.8
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,62496.2
1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,64236.4
1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,72881.2
1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,87980.4
0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,73159.6
0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,81821.4
0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,81903.4
1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,72306.2
1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,71834.2
0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,86904.2
1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,97538.2
0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,86715.4
1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,81370.4
1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,79195.0
1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,71364.2
1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,72932.6
0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,69269.4
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,93709.4
1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,67384.8
1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,91446.6
1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,76903.2
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,75112.6
0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,75975.4
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,65150.2
1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,78667.4
1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,96937.4
0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,83364.8
0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,85233.4
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,100141.2
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,67555.4
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,88516.0
0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,60075.4
1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,80310.4
1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,88492.2
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,80668.2
1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,69481.4
0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,85596.8
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,69906.4
0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,74395.6
1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,76821.4
0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,77417.8
1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,67230.6
1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,72385.4
1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,63281.0
0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,89537.0
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,81417.4
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,60228.4
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,65922.6
0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,91746.2
0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,70998.8
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,75552.4
1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,85584.8
0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,73573.4
0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,84798.4
1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,93616.6
0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,65582.4
1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,69117.6
1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,91091.6
1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,73103.0
1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,73867.2
1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,95039.4
0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,72272.2
0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,82999.0
1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,89555.4
1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,76826.0
1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,80591.8
0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,68209.8
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,79059.4
0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,82233.0
0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,81319.8
0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,80159.2
0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,71704.8
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,64658.4
0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,83505.0
0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,90482.8
0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,84314.2
0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,74541.2
0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,66908.2
1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,85920.0
0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,81815.2
1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,81686.2
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,63520.6
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,86035.6
0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,73726.8
0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,78647.8
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,64325.2
0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,66245.6
0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,64643.6
0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,68081.4
1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,72819.8
0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,69534.8
1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,77863.4
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,60460.6
0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,71889.6
1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,70420.6
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,72866.6
0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,91240.8
0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,87805.4
0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,90873.6
0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,81676.6
0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,79838.8
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,63776.0
1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,80075.2
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,68252.2
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,70964.0
1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,68470.0
1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,70534.2
0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,83530.8
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,73671.2
1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,89430.6
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,59697.0
1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,91663.0
0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,68713.4
1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,65610.6
0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,60499.6
0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,95997.8
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,67546.2
1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,89892.2
0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,78773.6
1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,74783.8
1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,79908.4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,59706.2
1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,96467.8
0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,75795.2
0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,71312.6
1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,91207.8
1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,79767.6
1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,68611.2
1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,73541.4
0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,81312.6
1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,76393.2
1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,78735.2
1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,66111.8
1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,76773.6
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,60209.4
1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,78382.2
0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,83537.8
1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,63970.6
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,67723.8
0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,77222.0
1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,74411.2
1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,63215.2
1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,68659.8
0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,85787.2
0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,85558.2
1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,89010.6
0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,68379.0
0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,71311.6
1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,92280.2
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,70598.0
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,78872.0
0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,90472.8
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,73859.8
1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,86787.0
0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,76001.6
1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,78035.4
0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,86630.4
0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,86022.2
0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,92937.4
1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,87038.8
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,73339.4
0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,72939.2
1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,87022.4
1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,71830.0
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,93111.6
0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,90304.0
1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,73475.8
1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,79253.8
0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,72138.6
1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,67751.6
1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,79954.2
1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,70415.8
1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,83293.6
0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,91562.6
1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,79950.6
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,88901.8
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,64286.8
0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,79346.0
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,82495.0
1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,75529.6
1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,91933.4
1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,76159.0
1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,78639.8
1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,67977.6
0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,86503.2
0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,65066.6
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,76650.6
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,65771.6
1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,89197.6
1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,89797.2
1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,81273.2
1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,73574.4
1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,82988.6
1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,75356.0
0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,83108.0
1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,83013.2
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,61967.6
0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,88378.6
0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,77770.2
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,72106.4
1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,76779.8
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,80790.6
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,72799.0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,68786.0
1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,70491.2
0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,78449.2
0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,78108.0
1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,70602.2
1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,73268.6
0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,75374.4
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,83960.0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,75757.0
0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,83984.6
1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,88959.4
1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,81617.8
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,80491.4
1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,83529.2
0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,73400.4
1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,71089.4
1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,85438.0
0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,85269.0
1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,85248.2
1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,82392.2
0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,79532.4
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,78440.8
0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,67471.8
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,83992.0
0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,88213.0
0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,93177.0
1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,73812.2
1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,89170.4
1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,72309.4
0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,96977.0
1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,75303.8
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,80259.0
1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,65449.4
0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,84014.8
0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,75830.4
0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,72538.6
0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,86132.0
1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,79439.8
0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,97323.4
1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,80568.2
0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,78628.0
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,76190.0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,62032.0
1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,77326.8
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,67684.0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,87638.8
1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,69026.4
0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,89218.0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,68960.6
0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,82131.2
1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,68629.8
1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,78025.2
0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,85336.2
0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,76202.8
1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,71021.6
0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,81979.4
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,75650.2
0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,89922.8
0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,86760.6
1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,86160.4
0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,82679.0
1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,75698.4
0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,76926.2
0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,85960.4
0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,67677.0
0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,74660.6
0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,83317.6
0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,93735.4
0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,79887.4
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,96384.2
0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,70279.2
1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,80589.2
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,75396.2
1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,83578.4
0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,74056.6
1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,78043.8
1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,89608.0
1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,89336.8
1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,85555.2
1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,70172.8
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57535.6
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,72967.8
0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,91529.0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,62478.6
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,58296.8
0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,94909.0
0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,78701.0
1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,71550.8
1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,64018.0
0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,68932.0
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,79086.8
1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,70696.4
1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,65297.8
1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,72329.8
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,71277.8
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,75756.4
1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,82480.0
1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,64313.2
1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,88855.0
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,69691.4
1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,76975.8
1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,86982.4
0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,72544.6
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,61502.2
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,72216.2
1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,89575.4
1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,88356.4
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,63202.8
0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,89015.4
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,63864.8
0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,75267.0
1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,88760.8
1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,87247.2
0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,72245.2
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,69289.2
1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,71484.2
1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,80772.2
0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,64909.0
0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,75529.6
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,75153.0
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,65574.4
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,61283.2
1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,82119.0
1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,76145.0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,69445.6
1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,74437.2
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,80994.8
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,79844.4
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,84148.6
1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,73846.0
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57722.6
1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,72798.6
1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,99008.4
1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,85283.4
1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,87707.0
0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,75617.6
1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,74698.4
0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,77524.0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,99990.4
1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,85315.0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,67843.2
0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,71995.2
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,74579.2
0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,78177.4
0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,85020.2
1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,79715.4
0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,89915.2
1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,72981.6
0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,89903.0
1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,73293.2
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,86540.2
0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,92185.2
0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,80279.4
0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,81809.4
0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,83686.8
1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,75374.6
1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,68921.8
0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,78627.0
0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,85405.8
